nquest,ctit,nctit,ictit,unaban,banche,scoper,utscoper,mesiscoper,vmscoper,fscoper,carta,carte,usocart,bancomat,nbancoma,cartapre,ncartapre,spesecon,coldis,cartdeb,cartdeb1,fscoper1,DEPOSIT,NDEPOSIT
903735,2,,,1,1,1,2,,,,2,,,1,1,2,,700,1,,,,1,1
903737,2,,,1,1,1,2,,,,2,,,1,1,2,,600,2,,,,1,1
903742,,,,,,,,,,,2,,,2,,2,,300,1,,,,2,0
903754,2,,,1,1,2,,,,,2,,,1,1,2,,800,2,,,,1,1
903757,,,,1,1,,,,,,2,,,2,,2,,550,2,,,,1,1
903767,2,,,1,1,2,,,,,2,,,1,2,2,,800,2,,,,1,2
903768,2,,,2,2,2,,,,,1,1,2,1,2,2,,300,2,,,,1,2
903770,2,,,1,1,2,,,,,2,,,1,2,2,,500,1,,,,1,1
903771,2,,,1,1,2,,,,,2,,,1,1,2,,700,2,,,,1,1
903783,2,,,2,2,2,,,,,2,,,1,2,2,,500,2,,,,1,2
903804,2,,,1,1,3,,,,,2,,,2,,2,,500,2,,,,1,1
903805,1,1,2,2,2,1,2,,,,1,2,2,1,3,2,,300,1,,,,1,4
903806,2,,,1,1,2,,,,,2,,,1,1,2,,500,2,,,,1,2
903807,2,,,2,2,2,,,,,2,,,1,3,2,,800,2,,,,1,3
903808,2,,,2,2,2,,,,,2,,,1,3,2,,1500,2,,,,1,3
903857,2,,,1,1,2,,,,,1,1,2,1,1,2,,400,2,,,,1,1
903861,2,,,1,1,2,,,,,2,,,2,,2,,600,2,,,,1,1
903864,2,,,1,1,1,2,,,,1,1,2,1,1,2,,1500,1,,,,1,1
903865,2,,,2,2,2,,,,,1,2,2,1,2,1,1,300,1,,,,1,2
903872,2,,,1,1,1,2,,,,2,,,1,1,2,,300,2,,,,1,1
903873,2,,,2,2,1,2,,,,2,,,1,2,1,2,300,2,,,,1,3
903876,2,,,2,3,2,,,,,1,2,2,1,2,2,,1300,1,,,,1,3
903882,2,,,1,1,2,,,,,2,,,1,1,2,,500,1,,,,1,1
903884,2,,,1,1,2,,,,,2,,,2,,2,,700,2,,,,1,1
903899,2,,,2,2,1,2,,,,2,,,1,2,1,1,200,1,,,,1,2
903904,2,,,1,1,2,,,,,2,,,2,,2,,800,2,,,,1,1
903911,,,,,,,,,,,2,,,2,,2,,600,2,,,,2,0
903912,2,,,1,1,2,,,,,2,,,2,,2,,1500,2,,,,1,1
903913,2,,,1,1,2,,,,,2,,,2,,2,,1200,2,,,,1,1
903917,,,,,,,,,,,2,,,2,,2,,900,2,,,,2,0
903922,,,,,,,,,,,2,,,2,,2,,500,2,,,,2,0
903924,,,,,,,,,,,2,,,2,,2,,700,2,,,,2,0
903926,,,,,,,,,,,2,,,2,,2,,1200,2,,,,2,0
903959,2,,,1,1,2,,,,,2,,,2,,2,,700,2,,,,1,1
903968,2,,,1,1,2,,,,,2,,,1,1,2,,500,2,,,,1,1
903973,2,,,1,1,3,,,,,2,,,2,,2,,800,2,,,,1,1
903974,2,,,1,1,2,,,,,2,,,1,2,2,,1000,2,,,,1,1
903975,2,,,1,1,2,,,,,2,,,1,1,2,,800,2,,,,1,1
903977,2,,,1,1,2,,,,,2,,,1,1,2,,800,2,,,,1,1
903979,2,,,1,1,2,,,,,2,,,1,1,2,,1200,2,,,,1,1
903981,2,,,1,1,2,,,,,2,,,2,,2,,1000,2,,,,1,1
903985,2,,,1,1,1,2,,,,2,,,1,1,2,,1000,2,,,,1,1
903989,,,,,,,,,,,2,,,2,,2,,250,2,,,,2,0
904004,2,,,1,1,2,,,,,2,,,1,1,2,,1200,2,,,,1,1
904007,2,,,2,2,2,,,,,2,,,1,1,2,,1600,2,,,,1,2
904009,2,,,1,1,1,2,,,,1,1,2,1,1,2,,600,1,,,,1,1
904012,2,,,1,1,1,2,,,,1,1,2,1,1,2,,400,1,,,,1,1
904013,2,,,2,2,2,,,,,1,1,2,1,1,2,,1000,2,,,,1,6
904014,,,,1,1,,,,,,2,,,1,1,2,,1300,2,,,,1,1
904055,2,,,1,1,2,,,,,1,1,2,1,1,2,,1000,2,,,,1,1
904056,2,,,1,1,2,,,,,2,,,1,1,2,,1600,2,,,,1,1
904058,2,,,1,1,2,,,,,2,,,1,1,2,,1500,2,,,,1,1
904059,,,,1,1,,,,,,2,,,2,,2,,600,2,,,,1,1
904062,,,,1,1,,,,,,2,,,2,,2,,600,2,,,,1,1
904065,2,,,1,1,2,,,,,2,,,1,1,2,,1000,2,,,,1,1
904066,2,,,1,1,2,,,,,2,,,1,1,2,,500,2,,,,1,1
904067,2,,,1,1,2,,,,,2,,,2,,2,,750,2,,,,1,1
904068,,,,1,1,,,,,,2,,,2,,2,,1000,2,,,,1,1
904069,2,,,1,1,2,,,,,2,,,1,1,2,,1000,2,,,,1,1
904070,,,,1,1,,,,,,2,,,2,,2,,1200,2,,,,1,1
904074,2,,,1,1,2,,,,,2,,,1,1,2,,1100,2,,,,1,1
904076,2,,,1,1,2,,,,,2,,,2,,2,,1100,2,,,,1,1
904077,2,,,1,1,2,,,,,2,,,2,,2,,1000,2,,,,1,1
904104,2,,,2,2,1,2,,,,1,2,2,1,2,1,1,500,2,,,,1,3
904108,1,1,2,1,1,2,,,,,1,1,2,1,2,2,,500,2,,,,1,1
904114,2,,,1,1,2,,,,,2,,,2,,2,,400,2,,,,1,1
904116,2,,,2,2,1,2,,,,1,4,2,1,4,1,1,600,1,,,,1,4
904124,1,1,2,1,1,2,,,,,1,2,2,1,2,1,1,500,2,,,,1,1
904125,2,,,2,2,1,2,,,,1,1,2,1,1,2,,1200,1,,,,1,2
904126,1,2,2,2,3,3,,,,,1,2,2,1,2,1,2,1000,1,,,,1,2
904128,2,,,2,2,2,,,,,2,,,1,3,1,1,700,2,,,,1,4
904130,2,,,2,2,2,,,,,1,1,2,1,2,1,1,400,2,,,,1,1
904133,2,,,2,2,2,,,,,2,,,1,2,1,2,1500,1,,,,1,2
904138,2,,,1,1,2,,,,,1,2,2,1,2,1,2,500,1,,,,1,1
904154,,,,,,,,,,,2,,,2,,2,,200,2,,,,2,0
904155,,,,,,,,,,,2,,,2,,2,,700,2,,,,2,0
904156,2,,,1,1,2,,,,,2,,,1,1,2,,800,2,,,,1,1
904157,2,,,1,1,2,,,,,2,,,1,1,2,,500,2,,,,1,1
904158,,,,,,,,,,,2,,,2,,2,,300,2,,,,2,0
904159,,,,,,,,,,,2,,,2,,2,,800,2,,,,2,0
904160,,,,,,,,,,,2,,,2,,2,,500,2,,,,2,0
904162,,,,,,,,,,,2,,,2,,2,,500,2,,,,2,0
904163,,,,,,,,,,,2,,,2,,2,,700,2,,,,2,0
904164,,,,,,,,,,,2,,,2,,2,,400,2,,,,2,0
904206,2,,,1,1,2,,,,,2,,,1,3,2,,100,1,,,,1,2
904207,2,,,2,2,2,,,,,2,,,1,1,2,,800,2,,,,1,2
904209,2,,,1,1,2,,,,,2,,,2,,2,,700,2,,,,1,2
904211,2,,,1,1,2,,,,,2,,,1,1,2,,600,2,,,,1,1
904219,2,,,1,1,2,,,,,1,1,1,1,1,1,1,1000,1,,,,1,1
904221,1,1,2,1,1,1,2,,,,1,1,2,1,2,1,1,500,1,,,,1,1
904228,2,,,1,1,2,,,,,2,,,2,,2,,600,2,,,,1,1
904229,2,,,1,1,2,,,,,2,,,1,2,2,,1000,1,,,,1,2
904236,2,,,1,1,2,,,,,2,,,1,1,2,,500,2,,,,1,1
904242,2,,,1,1,2,,,,,1,1,3,1,2,1,1,300,1,200,,,1,2
904243,2,,,1,1,1,2,,,,1,1,1,1,2,2,,1000,2,,,,1,1
904245,2,,,1,1,1,2,,,,1,2,1,1,2,2,,300,1,,,,1,1
904246,2,,,1,1,2,,,,,2,,,1,2,2,,1000,2,,,,1,1
904252,2,,,1,1,2,,,,,2,,,1,2,2,,700,1,,,,1,1
904255,,,,1,1,,,,,,2,,,2,,2,,750,2,,,,1,1
904257,,,,,,,,,,,2,,,2,,2,,1100,2,,,,2,0
904258,,,,1,1,,,,,,2,,,2,,2,,300,2,,,,1,1
904259,,,,1,1,,,,,,2,,,1,1,1,2,500,2,,,,1,3
904260,2,,,1,1,1,1,3,2000,,1,3,2,1,3,1,1,500,1,,,1,1,2
904261,2,,,1,1,2,,,,,2,,,1,2,2,,600,2,,,,1,1
904262,,,,1,1,,,,,,2,,,1,1,2,,500,2,,,,1,1
904265,2,,,1,1,2,,,,,2,,,1,1,2,,500,2,,,,1,1
904266,2,,,1,1,2,,,,,2,,,2,,2,,600,2,,,,1,1
904267,2,,,1,1,2,,,,,1,1,1,1,2,2,,300,2,,,,1,1
904269,2,,,1,1,2,,,,,2,,,1,1,2,,400,2,,,,1,1
904306,2,,,1,1,2,,,,,2,,,2,,2,,500,2,,,,1,1
904307,2,,,2,2,2,,,,,2,,,2,,2,,1000,2,,,,1,2
904316,2,,,1,1,2,,,,,2,,,1,3,1,3,650,1,,,,1,2
904323,2,,,2,2,3,,,,,1,1,2,1,2,2,,500,2,,,,1,5
904339,2,,,1,1,2,,,,,2,,,1,1,2,,800,2,,,,1,1
904352,2,,,1,1,2,,,,,1,1,2,1,1,2,,600,2,,,,1,1
904356,,,,,,,,,,,2,,,2,,2,,700,2,,,,2,0
904360,,,,1,1,,,,,,2,,,2,,2,,700,2,,,,1,1
904420,2,,,1,1,2,,,,,1,3,2,1,4,2,,600,1,,,,1,3
904432,2,,,1,1,2,,,,,1,1,2,1,1,2,,400,1,,,,1,1
904436,,,,,,,,,,,2,,,2,,2,,700,2,,,,2,0
904438,2,,,1,1,2,,,,,1,1,2,1,2,2,,300,2,,,,1,1
904440,2,,,1,1,2,,,,,1,2,2,1,2,2,,200,1,,,,1,3
904448,2,,,1,1,2,,,,,2,,,1,1,2,,300,2,,,,1,1
904450,2,,,1,1,2,,,,,2,,,1,1,2,,500,2,,,,1,1
904451,2,,,1,1,2,,,,,2,,,1,2,2,,400,2,,,,1,2
904453,2,,,1,1,2,,,,,2,,,1,1,2,,700,2,,,,1,1
904454,2,,,1,1,2,,,,,2,,,2,,2,,150,2,,,,1,1
904468,2,,,1,1,2,,,,,2,,,2,,2,,500,2,,,,1,1
904473,2,,,1,1,2,,,,,2,,,1,1,2,,200,2,,,,1,1
904475,2,,,1,1,2,,,,,2,,,1,1,2,,500,2,,,,1,1
904476,2,,,1,1,2,,,,,2,,,2,,2,,1600,2,,,,1,1
904477,2,,,1,1,1,2,,,,2,,,2,,2,,800,1,,,,1,1
904478,2,,,1,1,2,,,,,2,,,1,1,2,,400,2,,,,1,1
904480,2,,,1,1,2,,,,,2,,,1,1,2,,1100,2,,,,1,1
904481,2,,,1,1,2,,,,,1,1,2,1,1,2,,800,2,,,,1,1
904488,2,,,1,1,2,,,,,1,1,2,1,1,2,,500,1,,,,1,1
904489,2,,,1,1,2,,,,,2,,,1,1,2,,1200,2,,,,1,1
904491,2,,,1,1,3,,,,,2,,,1,1,2,,400,2,,,,1,1
904492,2,,,1,1,2,,,,,1,1,2,1,2,2,,600,1,,,,1,1
904495,,,,,,,,,,,2,,,2,,2,,100,2,,,,2,0
904497,2,,,2,2,1,2,,,,1,2,2,1,2,2,,600,1,,,,1,2
904498,2,,,1,1,3,,,,,2,,,1,1,1,1,100,2,,,,1,1
904502,2,,,1,1,2,,,,,2,,,1,1,2,,300,1,,,,1,1
904506,2,,,1,1,2,,,,,1,1,2,1,1,1,1,400,1,,,,1,1
904510,2,,,1,1,2,,,,,1,1,2,1,1,2,,500,2,,,,1,1
904512,2,,,1,1,1,2,,,,1,1,2,1,1,1,1,300,1,,,,1,1
904513,2,,,1,1,2,,,,,2,,,1,1,1,1,300,1,,,,1,1
904514,2,,,1,1,2,,,,,2,,,1,1,2,,1000,2,,,,1,1
904515,2,,,2,2,2,,,,,2,,,1,3,2,,1500,2,,,,1,2
904516,2,,,1,1,2,,,,,2,,,1,2,2,,2000,2,,,,1,1
904517,2,,,1,1,2,,,,,2,,,1,1,2,,1000,2,,,,1,1
904523,2,,,2,2,2,,,,,1,1,2,1,2,2,,1500,1,,,,1,2
904538,2,,,2,2,2,,,,,2,,,1,2,2,,1500,1,,,,1,2
904567,2,,,1,1,2,,,,,1,1,2,1,1,2,,500,2,,,,1,2
904569,2,,,1,1,2,,,,,2,,,1,1,2,,1200,2,,,,1,1
904577,2,,,2,2,2,,,,,2,,,1,2,2,,1000,2,,,,1,3
904580,2,,,1,1,2,,,,,2,,,1,1,2,,1600,2,,,,1,1
904581,2,,,1,1,2,,,,,1,1,2,1,1,2,,2000,2,,,,1,1
904583,2,,,1,1,2,,,,,2,,,1,1,2,,1000,2,,,,1,1
904585,2,,,1,1,2,,,,,2,,,1,1,2,,1800,2,,,,1,1
904587,2,,,1,1,2,,,,,2,,,1,1,2,,900,2,,,,1,1
904640,2,,,1,1,2,,,,,2,,,2,,2,,500,2,,,,1,1
904646,2,,,1,1,3,,,,,2,,,1,1,2,,2300,2,,,,1,1
904651,2,,,1,1,2,,,,,2,,,1,1,2,,1500,2,,,,1,1
904655,2,,,1,1,2,,,,,2,,,2,,2,,1000,2,,,,1,1
904656,2,,,1,1,2,,,,,2,,,1,1,2,,900,2,,,,1,1
904661,2,,,1,1,2,,,,,2,,,2,,2,,2000,2,,,,1,1
904664,2,,,1,1,2,,,,,2,,,2,,2,,1200,2,,,,1,1
904666,2,,,1,1,2,,,,,2,,,2,,2,,400,2,,,,1,1
904668,2,,,1,1,2,,,,,2,,,1,1,2,,500,2,,,,1,1
904715,,,,1,1,,,,,,2,,,1,1,2,,1000,2,,,,1,1
904717,2,,,1,1,2,,,,,2,,,1,1,2,,500,2,,,,1,1
904723,2,,,1,1,2,,,,,1,1,2,1,1,2,,500,1,,,,1,1
904725,,,,1,1,,,,,,2,,,1,1,2,,200,2,,,,1,1
904726,2,,,1,1,2,,,,,1,1,2,1,1,2,,1000,2,,,,1,1
904728,,,,1,1,,,,,,2,,,1,1,2,,800,2,,,,1,1
904729,2,,,1,1,2,,,,,2,,,1,1,2,,700,2,,,,1,1
904730,,,,1,1,,,,,,2,,,2,,2,,1100,2,,,,1,1
904732,,,,1,1,,,,,,2,,,2,,2,,1000,2,,,,1,1
904735,2,,,1,1,2,,,,,2,,,1,1,2,,800,2,,,,1,1
904740,,,,1,1,,,,,,2,,,1,1,2,,800,2,,,,1,1
904743,2,,,1,1,2,,,,,1,1,2,1,1,2,,700,2,,,,1,1
904754,2,,,2,2,2,,,,,1,1,1,1,2,1,1,500,1,,,,1,2
904755,2,,,1,1,2,,,,,1,1,2,1,1,1,1,400,1,,,,1,1
904760,2,,,1,1,2,,,,,1,1,1,1,2,2,,600,1,,,,1,2
904761,2,,,1,1,2,,,,,2,,,1,1,2,,500,2,,,,1,1
904774,2,,,1,1,1,2,,,,1,1,2,1,1,1,1,200,1,,,,1,1
904779,2,,,2,2,2,,,,,1,1,1,1,1,2,,800,2,,,,1,3
904784,2,,,1,1,2,,,,,2,,,2,,2,,1700,2,,,,1,4
904788,2,,,2,2,2,,,,,2,,,2,,2,,1500,2,,,,1,3
904793,2,,,1,1,2,,,,,2,,,1,1,2,,600,2,,,,1,1
904797,2,,,1,1,2,,,,,2,,,1,1,2,,800,2,,,,1,2
904798,2,,,1,1,2,,,,,2,,,2,,2,,500,2,,,,1,1
904803,2,,,1,1,2,,,,,1,1,2,1,1,2,,1000,1,,,,1,2
904804,2,,,1,1,2,,,,,2,,,1,1,2,,1000,2,,,,1,1
904805,2,,,1,1,1,2,,,,1,2,2,1,1,1,4,2000,1,,,,1,1
904807,1,1,1,2,2,1,2,,,,1,1,2,1,2,2,,1000,1,,,,1,2
904808,2,,,1,1,1,2,,,,1,2,2,1,2,1,1,500,1,,,,1,2
904816,2,,,1,1,2,,,,,2,,,1,1,2,,600,2,,,,1,1
904820,2,,,2,2,1,2,,,,1,1,3,2,,2,,1300,2,5000,,,1,4
904824,2,,,1,1,2,,,,,2,,,1,1,2,,1300,2,,,,1,2
904828,1,1,1,1,1,2,,,,,2,,,1,1,2,,800,2,,,,1,1
904833,2,,,1,1,1,2,,,,2,,,1,1,2,,500,2,,,,1,1
904835,1,1,1,1,1,2,,,,,1,2,2,1,2,1,2,700,1,,,,1,4
904836,2,,,2,2,2,,,,,1,2,2,1,1,2,,1000,2,,,,1,4
904838,2,,,1,1,2,,,,,1,1,2,1,3,2,,1500,1,,,,1,3
904841,2,,,1,1,1,2,,,,2,,,1,1,2,,2000,2,,,,1,1
904845,2,,,1,1,2,,,,,1,1,2,1,2,2,,1000,1,,,,1,2
904848,2,,,1,1,2,,,,,1,2,2,2,,2,,1000,2,,,,1,4
904849,2,,,1,1,2,,,,,2,,,1,1,2,,1000,2,,,,1,1
904850,2,,,1,1,2,,,,,1,2,2,1,3,1,1,2000,2,,,,1,3
904854,2,,,2,2,1,1,12,700,500,1,1,2,1,2,2,,1800,1,,,,1,3
904855,1,2,2,2,4,1,2,,,,1,1,1,1,2,1,2,800,2,,,,1,3
904856,2,,,1,1,1,2,,,,1,1,2,1,1,2,,1000,2,,,,1,1
904865,2,,,1,1,1,2,,,,2,,,1,1,2,,700,2,,,,1,1
904867,2,,,1,1,1,2,,,,2,,,1,1,2,,150,2,,,,1,1
904869,2,,,1,1,2,,,,,2,,,2,,2,,600,2,,,,1,1
904870,2,,,1,1,1,2,,,,2,,,2,,2,,750,2,,,,1,1
904873,2,,,1,1,2,,,,,2,,,2,,2,,600,2,,,,1,1
904875,2,,,1,1,2,,,,,2,,,2,,2,,1200,2,,,,1,1
904877,2,,,1,1,2,,,,,2,,,1,1,2,,600,2,,,,1,1
904878,2,,,1,1,2,,,,,2,,,1,1,1,1,1500,1,,,,1,1
904881,2,,,1,1,2,,,,,2,,,2,,2,,500,2,,,,1,1
904885,2,,,2,2,2,,,,,2,,,1,1,1,1,1300,1,,,,1,2
904886,2,,,1,1,1,2,,,,1,1,2,1,1,1,1,2000,1,,,,1,2
904888,2,,,1,1,2,,,,,2,,,1,1,2,,700,2,,,,1,1
904891,2,,,1,1,1,2,,,,2,,,1,1,2,,800,2,,,,1,1
904893,2,,,1,1,2,,,,,2,,,2,,2,,1200,2,,,,1,2
904894,2,,,1,1,1,2,,,,2,,,1,1,2,,2000,2,,,,1,1
904897,2,,,1,1,1,2,,,,2,,,2,,2,,1500,2,,,,1,1
904899,2,,,1,1,1,2,,,,1,1,2,1,1,1,1,800,1,,,,1,1
904902,2,,,1,1,1,2,,,,2,,,1,2,1,1,1000,1,,,,1,2
904904,2,,,1,1,1,2,,,,2,,,1,1,2,,100,2,,,,1,1
904907,2,,,1,1,2,,,,,2,,,1,1,2,,200,2,,,,1,1
904910,2,,,1,1,1,2,,,,2,,,1,1,2,,700,2,,,,1,1
904921,2,,,1,1,2,,,,,1,1,2,1,1,1,1,1000,1,,,,1,2
904927,1,1,1,1,1,1,1,2,300,,1,2,2,1,1,1,2,300,2,,,1,1,1
904929,2,,,1,1,1,2,,,,2,,,2,,2,,700,2,,,,1,1
904931,2,,,1,1,3,,,,,1,1,2,1,1,1,1,200,1,,,,1,1
904940,2,,,1,1,2,,,,,2,,,2,,2,,8000,1,,,,1,1
904944,1,1,1,1,1,1,2,,,,1,1,2,1,2,2,,300,1,,,,1,2
904945,2,,,1,1,1,2,,,,1,1,2,1,1,2,,400,1,,,,1,1
904949,2,,,1,1,2,,,,,2,,,2,,2,,700,2,,,,1,1
904951,2,,,1,1,2,,,,,1,1,2,1,1,1,1,800,1,,,,1,1
904952,2,,,1,1,1,2,,,,1,1,2,1,1,2,,600,2,,,,1,1
904954,2,,,1,1,2,,,,,2,,,1,1,2,,800,2,,,,1,1
904955,2,,,1,1,1,2,,,,2,,,1,1,2,,200,1,,,,1,1
904956,2,,,1,1,2,,,,,2,,,1,1,2,,600,2,,,,1,1
904966,,,,1,1,,,,,,2,,,1,1,2,,800,2,,,,1,1
904967,2,,,1,1,1,2,,,,2,,,1,1,1,1,800,2,,,,1,1
904969,2,,,1,1,2,,,,,2,,,2,,2,,1000,2,,,,1,1
904973,2,,,1,1,2,,,,,1,1,2,2,,1,1,200,1,,,,1,1
904993,2,,,1,1,2,,,,,2,,,1,1,2,,800,2,,,,1,1
904995,2,,,1,1,1,2,,,,1,1,2,1,1,1,1,400,2,,,,1,1
904997,2,,,2,2,2,,,,,2,,,1,1,1,1,900,2,,,,1,2
905004,2,,,1,1,2,,,,,2,,,1,1,2,,500,2,,,,1,1
905018,2,,,1,1,2,,,,,2,,,1,1,2,,500,2,,,,1,1
905019,2,,,1,1,1,2,,,,1,1,2,1,2,1,1,700,1,,,,1,1
905025,2,,,1,1,2,,,,,2,,,1,1,2,,500,2,,,,1,1
905028,2,,,1,1,1,2,,,,1,1,2,1,1,2,,800,1,,,,1,1
905032,2,,,2,2,2,,,,,2,,,1,1,1,1,900,2,,,,1,2
905044,2,,,1,1,2,,,,,1,1,2,1,1,1,1,4000,1,,,,1,1
905055,2,,,1,1,2,,,,,2,,,1,1,1,1,500,2,,,,1,1
905059,2,,,1,1,2,,,,,2,,,1,1,1,1,800,2,,,,1,1
905064,2,,,1,1,2,,,,,2,,,2,,2,,1000,2,,,,1,1
905065,2,,,2,2,3,,,,,2,,,1,1,2,,800,2,,,,1,2
905067,2,,,1,1,2,,,,,2,,,1,1,2,,1000,2,,,,1,3
905068,1,1,1,2,2,3,,,,,1,2,2,1,4,1,2,1000,1,,,,1,3
905069,2,,,1,1,2,,,,,2,,,1,2,1,1,800,1,,,,1,1
905070,,,,1,1,,,,,,2,,,2,,2,,700,2,,,,1,1
905073,2,,,1,1,2,,,,,2,,,1,1,2,,1000,2,,,,1,1
905075,1,1,1,1,1,2,,,,,2,,,1,2,2,,800,2,,,,1,1
905076,2,,,1,1,2,,,,,2,,,1,1,1,1,800,2,,,,1,2
905079,2,,,2,2,2,,,,,2,,,1,3,1,2,700,1,,,,1,2
905084,2,,,1,1,2,,,,,1,1,1,1,1,1,1,800,1,,,,1,1
905085,2,,,1,1,2,,,,,1,1,1,1,2,1,2,1500,1,,,,1,2
905087,1,1,1,2,3,2,,,,,2,,,1,2,1,2,1200,1,,,,1,3
905088,2,,,1,1,2,,,,,2,,,1,2,2,,1200,2,,,,1,1
905089,2,,,1,1,2,,,,,2,,,1,3,1,2,1500,2,,,,1,3
905113,2,,,2,2,2,,,,,1,1,1,1,2,2,,600,1,,,,1,2
905114,2,,,1,1,2,,,,,2,,,1,1,2,,50,2,,,,1,1
905115,2,,,1,1,2,,,,,2,,,1,1,2,,600,2,,,,1,1
905119,2,,,1,1,2,,,,,2,,,1,1,2,,800,2,,,,1,1
905120,1,1,1,1,1,2,,,,,2,,,1,1,1,1,200,1,,,,1,1
905122,1,1,2,2,2,2,,,,,1,1,1,1,2,1,1,600,1,,,,1,2
905123,2,,,2,2,2,,,,,2,,,2,,2,,1000,1,,,,1,2
905124,1,1,1,2,2,2,,,,,2,,,2,,2,,900,2,,,,1,2
905125,2,,,1,1,2,,,,,2,,,1,2,2,,200,2,,,,1,1
905126,2,,,1,1,2,,,,,2,,,2,,2,,800,2,,,,1,1
905130,2,,,1,1,2,,,,,1,2,1,2,,2,,1500,1,,,,1,1
905131,2,,,1,1,2,,,,,2,,,1,4,2,,600,1,,,,1,3
905133,2,,,2,2,2,,,,,2,,,1,2,1,1,100,1,,,,1,2
905136,2,,,2,2,2,,,,,2,,,1,3,2,,300,1,,,,1,2
905137,1,1,2,2,3,2,,,,,2,,,1,2,2,,1000,1,,,,1,4
905140,2,,,1,1,3,,,,,2,,,1,2,1,1,300,1,,,,1,1
905145,,,,,,,,,,,2,,,2,,2,,400,2,,,,2,0
905146,2,,,1,1,2,,,,,2,,,2,,2,,500,2,,,,1,1
905148,2,,,2,2,2,,,,,2,,,1,1,2,,300,1,,,,1,2
905151,2,,,1,1,2,,,,,2,,,1,1,2,,200,2,,,,1,1
905156,2,,,2,2,1,2,,,,1,1,2,1,2,1,1,400,1,,,,1,2
905163,,,,1,1,,,,,,2,,,2,,2,,200,2,,,,1,1
905165,2,,,1,1,2,,,,,2,,,1,1,2,,400,2,,,,1,1
905167,2,,,2,2,2,,,,,2,,,1,1,2,,800,2,,,,1,2
905170,1,1,1,1,1,2,,,,,1,1,1,1,1,1,1,500,1,,,,1,1
905171,2,,,1,1,2,,,,,2,,,1,2,2,,500,2,,,,1,1
905173,2,,,2,2,2,,,,,2,,,1,1,2,,400,2,,,,1,2
905180,2,,,1,1,2,,,,,2,,,2,,2,,500,2,,,,1,1
905187,2,,,2,2,4,,,,,2,,,1,2,2,,1200,2,,,,1,4
905189,2,,,2,2,2,,,,,2,,,1,4,1,2,1000,1,,,,1,5
905213,2,,,1,1,2,,,,,2,,,1,1,2,,180,2,,,,1,1
905217,2,,,1,1,2,,,,,2,,,1,1,2,,600,2,,,,1,1
905218,2,,,1,1,2,,,,,2,,,2,,2,,500,2,,,,1,1
905220,2,,,1,1,2,,,,,1,1,1,1,2,2,,350,1,,,,1,1
905221,2,,,1,1,2,,,,,2,,,1,1,2,,350,2,,,,1,1
905223,2,,,1,1,2,,,,,2,,,1,1,2,,250,2,,,,1,1
905226,2,,,1,1,2,,,,,2,,,1,1,2,,400,2,,,,1,1
905227,,,,,,,,,,,2,,,2,,2,,550,2,,,,2,0
905229,2,,,1,1,2,,,,,2,,,1,1,2,,600,2,,,,1,1
905236,2,,,1,1,2,,,,,2,,,1,2,2,,700,2,,,,1,2
905240,2,,,1,1,2,,,,,2,,,1,1,2,,700,2,,,,1,1
905241,2,,,1,1,2,,,,,2,,,1,1,2,,100,1,,,,1,1
905248,,,,,,,,,,,2,,,2,,2,,480,2,,,,2,0
905257,2,,,1,1,2,,,,,2,,,1,1,1,1,150,1,,,,1,1
905258,,,,,,,,,,,2,,,2,,2,,600,2,,,,2,0
905264,2,,,2,3,1,2,,,,1,2,2,1,2,1,2,1500,1,,,,1,4
905269,,,,1,1,,,,,,2,,,2,,2,,700,2,,,,1,1
905271,2,,,1,1,2,,,,,1,1,2,1,2,2,,2000,2,,,,1,1
905276,2,,,1,1,2,,,,,2,,,1,1,1,1,1300,2,,,,1,1
905277,2,,,1,1,2,,,,,2,,,1,1,2,,1500,2,,,,1,1
905278,2,,,1,1,2,,,,,2,,,1,2,1,1,1900,2,,,,1,2
905281,2,,,1,1,2,,,,,2,,,1,1,2,,1100,2,,,,1,1
905284,2,,,1,1,3,,,,,2,,,2,,2,,670,2,,,,1,2
905285,2,,,2,2,2,,,,,1,1,2,1,2,1,1,2000,1,,,,1,2
905286,2,,,1,1,2,,,,,2,,,2,,2,,2500,2,,,,1,2
905295,2,,,1,1,1,2,,,,2,,,1,1,2,,1000,2,,,,1,2
905297,2,,,2,2,2,,,,,1,1,2,1,2,2,,1250,1,,,,1,4
905311,,,,,,,,,,,2,,,2,,2,,700,2,,,,2,0
905321,,,,,,,,,,,2,,,2,,2,,540,2,,,,2,0
905326,,,,1,1,,,,,,2,,,2,,2,,1100,2,,,,1,1
905328,2,,,1,1,2,,,,,2,,,1,2,2,,2500,2,,,,1,1
905330,2,,,1,1,2,,,,,2,,,1,1,2,,1300,2,,,,1,1
905333,,,,,,,,,,,2,,,2,,2,,600,2,,,,2,0
905344,2,,,1,1,3,,,,,2,,,2,,2,,1700,2,,,,1,1
905365,2,,,1,1,1,1,12,15000,20000,1,2,2,1,1,2,,1200,1,,,,1,1
905370,1,1,1,1,1,2,,,,,2,,,1,1,2,,800,2,,,,1,1
905383,2,,,1,1,2,,,,,2,,,2,,2,,2000,2,,,,1,1
905384,1,1,2,1,1,2,,,,,2,,,2,,2,,900,2,,,,1,1
905387,2,,,2,2,2,,,,,2,,,2,,2,,1200,2,,,,1,2
905390,1,1,1,1,1,1,2,,,,1,1,2,1,2,2,,800,2,,,,1,2
