SESSO,ETA,NCOMP,NSESSOM,NSESSOF,NCOMP13,NCOMP1417,NCOMP1844,NCOMP4554,NCOMP5564,NCOMP65,A01,A02,A03,A04,A05,A06,A08,A10,A11,A12,A13,A14,A15,A16_1,A16A_1,A16_2,A16A_2,A16_3,A16A_3,A16A_4,A16A_5,A16A_6,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44_1,A44_2,A44_3,A44_4,A44_5,A45_1_1,A45_2_1,A45_3_1,A45_4_1,A45_5_1,A45_1_2,A45_2_2,A45_3_2,A45_4_2,A45_5_2,A45_1_3,A45_2_3,A45_3_3,A45_4_3,A45_5_3,A45_1_4,A45_2_4,A45_3_4,A45_4_4,A45_5_4,AREA5,ACOM,Y_MONTH,PANEL,PESO,pesopanel,TITOLO,A07,A09,ID
1,47,3,1,2,1,0,1,1,0,0,5,5,2,,1,4,0,1,1,98,0,,0,2,2,2,2,2,2,2,2,2,3,2,1,2,,,5,2,,2,,4,2,,1,2,,,,4,,3,1,3,,,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,4,11,1,10470.7006129637,29665.0473288775,3,1,1,96329
1,56,4,1,3,0,0,2,0,2,0,3,3,1,5,2,5,0,1,1,2,80,,2,2,1,2,1,2,2,2,2,2,3,1,,4,,,2,3,2,2,,2,2,,2,3,2,2,1,3,2,,2,,1,1,1,1,1,2,2,2,2,2,1,1,2,2,3,2,3,2,1,1,1,1,3,2,1,2,1,2,3,18,1,6107.60974928395,13068.7360198325,3,2,2,96345
1,51,4,2,2,1,1,0,2,0,0,9,9,9,,9,99,0,2,,4,50,,,1,2,2,2,2,2,2,1,2,2,2,2,4,,,3,2,,1,1,3,2,,2,2,,,,1,1,,2,,2,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,2,6,1,9023.95759582273,29780.8368342508,3,2,0,96360
1,65,1,1,0,0,0,0,0,0,1,4,5,1,11,2,9,1,2,,4,0,,,2,2,2,2,2,2,2,2,2,1,2,,2,,,3,2,,2,,4,1,,1,2,,,,4,,3,2,,2,,4,3,2,1,1,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,1,22219.1825169247,56066.312136426,4,1,0,96364
2,58,1,0,1,0,0,0,0,1,0,3,3,1,10,1,9,1,3,,,,20,,2,2,2,2,2,2,2,2,2,1,2,,3,,1,1,3,3,2,,1,2,,1,3,4,2,3,4,,2,2,,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,22547.5493704215,55688.0675369394,3,1,0,96378
1,35,5,2,3,3,0,2,0,0,0,4,5,3,,2,99,0,3,,,,40,,2,2,1,2,2,2,1,2,2,2,2,2,3,,1,3,3,4,2,,2,3,4,3,3,4,2,1,4,,3,2,,2,,1,2,1,1,1,2,2,3,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,5,3,6,2,9686.52398467872,,3,1,0,96565
1,62,4,2,2,0,0,2,0,2,0,4,4,1,11,2,4,0,2,,98,0,,0,1,2,2,2,2,2,2,2,2,2,2,,1,1,,2,2,,1,1,2,2,,2,1,,1,2,2,1,,1,1,,,3,3,3,3,3,3,3,3,3,4,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,4,4,8,2,12252.875580439,,2,3,2,96581
1,63,6,2,4,0,0,3,0,2,1,9,9,9,,9,99,0,4,,,,,1,2,2,2,2,2,1,2,2,2,3,2,,2,,,4,3,3,2,,3,1,,1,3,3,3,1,4,,3,2,,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,98,1,10273.1505278397,29231.0042203342,2,1,1,96791
2,50,2,1,1,0,0,0,2,0,0,9,9,2,,2,5,0,1,2,4,50,,20,1,1,2,2,2,2,1,2,2,1,1,,2,,,4,1,,2,,4,2,,1,2,,,,4,,3,2,,2,,3,3,2,1,2,3,3,3,1,1,3,2,2,1,1,3,2,2,1,1,3,1,1,1,1,5,5,14,2,6033.55552450122,,4,2,1,96797
2,70,2,0,2,0,0,0,1,0,1,4,5,1,5,2,99,,4,,,,,,2,2,2,2,2,2,2,2,2,3,2,,3,,2,3,2,,2,,1,2,,2,3,4,2,2,4,,3,2,,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,8,2,18483.66805926,,1,0,0,96814
2,47,3,1,2,0,0,1,1,0,1,4,4,3,,2,8,0,1,3,98,50,,50,2,2,1,1,2,2,1,2,2,1,2,,2,,,3,2,,2,,3,1,,1,3,4,3,1,4,,3,2,,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,19,2,4932.03007985416,,5,2,1,96948
2,47,2,1,1,0,0,0,1,0,1,5,5,1,7,3,6,,1,2,4,20,,20,2,2,2,2,2,2,2,2,2,1,2,,1,3,,1,2,,1,3,3,2,,1,2,,,,4,,3,1,1,,,3,2,2,1,1,3,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,3,5,18,2,7595.19719915619,,4,0,1,96978
1,34,4,2,2,2,0,2,0,0,0,3,3,1,99,9,99,0,3,,,,100,0,2,2,2,2,2,2,2,2,2,3,2,2,4,,,4,3,3,2,,1,2,,1,2,,,,4,,3,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,98,1,18375.7731722751,59677.9783172962,3,2,1,97052
2,58,1,0,1,0,0,0,0,1,0,5,5,1,11,3,9,1,1,1,9,0,,,2,2,2,2,2,2,2,2,2,1,3,,1,3,,2,2,,1,1,4,2,,1,2,,,,4,,3,2,,2,,2,2,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,5,7,1,14091.9831275987,34804.4612408562,4,1,0,97099
1,41,4,2,2,2,0,2,0,0,0,4,4,1,10,3,8,0,1,1,98,1,,,1,1,2,2,2,2,2,2,2,3,3,2,2,,,4,3,2,1,1,1,1,,2,3,3,2,1,1,1,,1,1,,,2,1,1,1,1,3,3,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,10,2,11785.6432457873,,3,4,0,97142
1,49,2,1,1,0,0,0,2,0,0,3,4,1,7,1,7,0,2,,4,50,,50,2,2,2,2,2,2,1,1,2,1,1,,2,,,4,3,3,2,,3,3,2,1,3,2,2,1,1,1,,2,,1,1,2,1,1,1,1,4,3,3,2,4,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,5,4,7,2,9238.6724492606,,3,1,1,97287
1,62,4,2,2,0,0,2,1,1,0,9,9,9,,9,99,,4,,,,,,2,2,2,2,2,2,2,2,2,4,2,,2,,,3,2,,2,,1,2,,1,2,,,,4,,1,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,4,2,10053.3027032778,,2,0,0,97334
1,39,4,1,3,2,0,2,0,0,0,3,2,1,7,2,99,0,1,1,98,100,,0,2,2,1,2,2,2,2,2,2,2,2,2,1,3,,3,2,,1,3,1,2,,3,3,3,3,3,4,,3,2,,2,,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,12,1,7538.88886626325,25838.7387940903,3,1,1,97424
1,63,4,1,3,0,0,2,0,1,1,3,3,1,11,3,7,4,1,1,5,0,,0,2,2,2,2,2,2,2,2,2,4,2,,3,,2,3,2,,2,,2,3,3,2,2,,,,2,3,,2,,2,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,11,2,9961.52470689034,,2,4,3,97436
1,41,4,3,1,2,0,2,0,0,0,5,5,1,7,1,99,0,1,1,98,0,,0,2,2,2,2,2,2,2,2,2,3,2,2,1,3,,3,2,,1,3,4,3,3,3,3,4,3,1,4,,1,1,1,,,3,2,3,1,2,3,3,3,3,3,3,1,1,1,1,3,1,1,1,1,3,1,1,1,1,2,2,18,1,7662.01609462291,23898.4984159524,6,2,1,97450
2,65,5,1,4,0,0,2,1,0,2,4,5,9,,9,99,,4,,,,,,2,2,2,2,2,2,2,2,2,4,1,,2,,,4,2,,2,,1,2,,1,2,,,,4,,3,2,,1,1,3,2,2,2,2,3,2,2,2,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,5,5,98,1,4966.46423998479,13529.5320832822,3,0,0,97508
2,39,1,0,1,0,0,1,0,0,0,4,3,3,,3,3,1,1,3,98,100,,100,2,2,2,2,2,2,2,2,2,1,2,,2,,,3,2,,2,,2,2,,2,2,,,,2,2,,1,1,,,2,3,2,2,3,3,2,2,2,3,3,4,4,3,3,3,3,2,2,2,2,2,3,4,3,1,3,9,1,10379.0620351214,28002.2431701659,4,1,0,97519
2,38,4,2,2,2,0,2,0,0,0,9,9,1,99,9,99,2,1,1,98,0,,0,2,2,2,2,2,2,2,2,1,4,3,2,1,3,,3,2,,1,3,1,2,,2,3,2,3,1,4,,3,2,,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,5,98,2,5288.02985793044,,6,2,2,97633
1,64,2,1,1,0,0,0,0,2,0,2,2,1,5,2,5,1,4,,,,,0,2,2,2,2,2,2,2,2,2,4,2,,2,,,4,2,,1,3,4,2,,1,3,1,3,3,4,,3,1,3,,,3,1,1,1,1,3,3,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,18,1,9420.62676676708,21550.144351277,3,2,1,97700
2,51,3,0,3,0,1,1,1,0,0,3,3,1,3,3,99,0,1,2,4,0,,0,2,2,2,2,2,2,2,2,2,1,2,,3,,1,4,3,3,2,,2,2,,2,2,,,,4,,3,2,,2,,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,3,9,1,4574.97578959271,13511.4736522667,4,2,2,97808
2,52,3,1,2,0,0,2,1,0,0,4,3,9,,9,5,0,6,,,,,30,2,2,2,2,2,2,2,2,1,3,2,,3,,1,2,3,1,2,,1,1,,1,2,,,,4,,3,2,,1,2,1,2,1,2,1,2,2,2,2,3,2,2,2,3,3,2,2,2,2,3,3,3,2,2,2,5,5,5,2,5321.78481116095,,3,3,2,98004
2,53,1,0,1,0,0,0,1,0,0,2,2,1,6,4,2,1,1,1,9,0,,,2,2,2,2,2,2,2,2,2,1,2,,1,3,,4,2,,2,,4,2,,1,2,,,,4,,3,1,1,,,3,2,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,3,5,13,1,14009.993875285,36193.5448546708,7,1,0,98084
1,66,4,2,2,0,0,2,0,1,1,9,9,9,,9,99,,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,,2,,,3,2,,2,,1,2,,1,2,,,,4,,3,2,,2,,3,3,3,2,2,3,3,2,2,2,3,2,2,2,2,3,2,2,3,3,3,2,2,2,2,3,3,10,2,4811.01530153805,,4,0,0,98110
1,49,4,2,2,0,0,2,2,0,0,4,4,1,7,1,8,3,1,1,2,20,,3,1,1,2,2,2,2,1,2,2,4,2,,1,3,,6,3,3,1,1,1,1,,3,3,4,2,1,4,,2,2,,1,2,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,20,2,12005.8118431585,,2,4,1,98166
1,64,2,1,1,0,0,0,0,2,0,4,5,3,,2,5,1,4,,,,,0,2,2,2,2,2,2,2,2,2,3,1,,2,,,2,3,2,2,,2,2,,2,3,4,3,1,4,,3,2,,1,2,2,1,3,1,1,4,3,3,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,4,11,1,10127.2899878749,25154.9281483884,3,1,1,98381
1,55,3,1,2,0,0,1,1,1,0,9,9,1,99,9,99,0,1,1,2,0,,0,2,2,2,2,2,2,2,2,2,3,2,,2,,,4,2,,2,,4,2,,1,2,,,,4,,3,2,,2,,3,3,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,98,2,7318.81353550335,,3,2,2,98414
2,83,2,1,1,0,0,0,1,0,1,2,2,1,3,4,1,1,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,,2,,,3,2,,2,,3,2,,1,2,,,,4,,3,2,,2,,3,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,5,1,5,1,10340.4219508575,25705.0486494751,3,2,0,98497
1,72,2,1,1,0,0,0,0,1,1,2,1,2,,2,99,,4,,,,,,2,2,2,2,2,2,2,2,2,4,2,,2,,,5,2,,2,,1,2,,2,2,,,,4,,3,2,,2,,3,2,3,2,2,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,4,8,1,28143.8257548542,64399.6221563566,2,0,0,98657
1,45,5,3,2,3,0,1,1,0,0,3,3,2,,2,4,1,1,1,2,0,,0,2,1,2,2,2,2,2,2,1,4,2,1,2,,,5,2,,2,,4,2,,1,1,,3,1,4,,3,1,3,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1,1,3,18,2,6462.14379596352,,4,2,2,98734
1,47,2,1,1,0,0,0,1,0,1,9,9,1,99,9,99,,3,,,,90,,2,2,2,2,2,2,2,2,2,3,2,,2,,,4,2,,2,,4,2,,1,2,,,,4,,3,2,,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,3,5,7,2,7329.10708418019,,7,0,0,98758
1,62,3,1,2,0,0,1,0,2,0,3,3,1,5,3,5,1,2,,4,10,,0,2,2,2,2,2,2,2,2,2,1,3,,2,,,5,2,,2,,3,2,,2,1,,3,3,4,,3,1,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,18,2,6750.75712319911,,3,3,2,98792
1,57,4,3,1,0,0,2,1,1,0,2,2,2,,2,5,0,1,1,3,30,,1,1,2,2,2,2,2,2,2,2,3,2,,2,,,4,2,,2,,4,2,,2,2,,,,4,,3,1,1,,,2,2,2,2,2,3,2,3,3,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,5,1,11,1,5681.06251050905,15191.9184325019,3,1,1,98965
1,48,2,1,1,0,0,0,2,0,0,5,5,2,,2,99,0,1,2,98,50,,50,2,2,2,2,2,2,2,2,2,1,1,,2,,,3,2,,2,,3,2,,1,2,,,,4,,2,2,,1,2,3,3,3,3,3,3,2,1,1,1,3,3,3,3,3,3,3,3,3,1,3,3,1,1,1,3,4,3,1,13191.5825012755,32207.8581512541,3,2,1,98998
2,72,1,0,1,0,0,0,0,0,1,4,5,3,,1,1,0,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,,2,,,4,2,,2,,1,3,2,2,3,2,3,3,4,,3,2,,1,1,3,2,3,2,2,3,2,3,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,1,1,4,3,7,1,25222.0333285237,65093.7689883466,3,1,0,99111
1,50,5,2,3,2,1,1,1,0,0,4,4,1,2,2,8,0,1,1,2,0,,,2,2,2,2,2,2,2,2,2,4,2,2,1,3,,3,2,,2,,4,2,,2,2,,,,4,,3,2,,1,1,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,13,1,11190.2097827728,36835.0123488737,3,1,0,99152
1,41,4,2,2,2,0,2,0,0,0,4,5,1,5,2,99,0,1,1,9,0,,,2,2,1,1,2,2,2,2,2,3,2,2,1,3,,3,3,3,2,,3,3,3,2,1,,2,1,4,,3,1,1,,,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,98,2,24581.0846672641,,2,2,0,99237
1,48,3,2,1,1,0,1,1,0,0,9,9,1,99,9,99,0,1,4,98,6,,,2,2,2,2,2,1,2,2,2,1,2,2,4,,,3,2,,2,,2,2,,2,2,,,,4,,3,1,3,,,3,2,2,2,2,3,2,2,1,1,3,2,2,2,1,3,2,2,1,1,3,2,2,1,1,4,1,98,2,9248.61157878002,,3,1,0,99311
1,61,4,2,2,2,0,0,1,1,0,3,3,1,10,3,99,1,1,1,2,0,,0,2,2,2,2,2,2,2,2,2,3,2,2,2,,,3,2,,2,,1,2,,1,2,,,,4,,3,2,,1,4,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,17,2,10927.0979782792,,3,2,1,99317
1,69,3,2,1,0,0,1,0,0,2,5,5,2,,3,8,1,4,,,,,0,2,2,2,2,2,2,2,2,2,3,2,,2,,,5,2,,2,,4,2,,1,2,,,,4,,3,2,,2,,3,3,2,2,3,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,98,2,6348.83962225023,,4,1,1,99335
1,55,4,3,1,0,0,2,0,2,0,5,5,1,11,3,6,2,1,1,98,0,,1,1,1,2,2,2,2,2,2,2,4,2,,1,3,,4,3,2,2,,4,2,,3,2,,,,4,,3,1,1,,,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,21,2,4171.78187095231,,4,3,2,99364
1,45,3,2,1,0,0,1,1,0,1,3,2,2,,2,9,0,6,,,,,0,2,2,2,2,1,1,2,2,2,1,1,,2,,,3,2,,2,,2,2,,1,2,,,,4,,3,2,,2,,3,2,2,1,1,3,1,1,1,1,3,1,2,1,2,3,2,2,3,2,2,2,2,2,2,5,2,5,1,8753.66981679522,22480.2590566896,3,1,2,99477
1,39,4,2,2,2,0,2,0,0,0,3,2,1,6,4,3,0,1,1,2,30,,,2,2,2,2,2,2,2,2,2,3,2,2,1,3,,3,2,,1,3,2,2,,2,2,,,,4,,3,1,3,,,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,4,15,2,7864.91037300362,,4,1,0,99535
2,58,3,1,2,0,0,1,0,2,0,2,2,2,,3,2,1,1,1,2,0,,50,2,1,2,2,2,2,2,2,2,1,2,,3,,2,3,2,,2,,2,2,,1,2,,,,4,,3,2,,2,,3,2,2,3,4,4,3,4,3,4,4,3,4,3,4,3,2,2,2,2,3,2,2,2,2,3,5,12,1,5192.90392056061,13067.0747410733,4,2,1,99575
1,83,2,2,0,0,0,0,1,0,1,5,5,1,3,1,2,0,4,,,,,50,2,2,2,2,2,2,2,2,2,4,2,,2,,,3,2,,1,3,4,2,,2,2,,,,4,,1,2,,1,1,3,2,2,2,1,3,3,3,3,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,20,2,6930.08245100785,,7,1,1,99621
1,55,4,2,2,1,1,0,0,2,0,5,5,2,,4,99,0,1,1,9,0,,70,1,1,2,2,2,2,2,2,2,1,2,2,2,,,4,3,3,2,,4,3,3,2,3,3,3,1,4,,3,1,3,,,3,2,2,1,1,3,2,2,1,1,3,2,1,1,1,3,2,1,1,1,3,2,1,1,1,3,3,17,2,13643.4534943342,,3,2,1,99626
1,38,4,3,1,2,0,2,0,0,0,9,9,9,,4,99,0,1,2,7,0,,,2,2,2,2,1,1,2,2,2,3,2,2,3,,2,1,2,,2,,1,2,,1,2,,,,4,,3,2,,2,,3,4,4,3,4,4,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,5,5,6,1,13521.5295493026,48403.9526881522,3,1,0,99655
1,59,7,4,3,0,0,5,0,2,0,5,5,1,11,1,9,1,6,,,,,100,2,2,1,1,2,2,2,2,2,1,1,,2,,,2,3,3,1,1,3,3,3,2,3,2,2,1,2,3,,2,,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,10,1,4702.03053668866,8938.29017601967,3,5,1,99698
2,56,3,1,2,0,0,2,0,1,0,5,5,1,99,2,99,0,1,2,2,2,,2,2,2,2,2,2,2,2,2,2,1,1,,2,,,2,3,2,2,,4,2,,2,3,1,2,2,4,,3,2,,2,,3,1,1,1,1,3,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,7,2,3053.12889981711,,4,2,2,99812
1,43,3,1,2,1,0,2,0,0,0,5,5,1,8,2,99,0,1,1,98,0,,0,1,1,2,2,2,2,2,2,2,4,2,2,1,3,,3,2,,1,3,1,2,,2,2,,,,4,,3,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,16,2,11577.4748886108,,3,2,2,99824
1,51,3,2,1,0,0,1,1,0,1,4,5,1,5,2,3,1,1,1,2,15,,15,2,2,2,2,2,2,2,2,2,1,1,,2,,,4,3,2,2,,4,2,,1,2,,,,4,,3,1,3,,,2,1,1,2,2,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,2,1,1,1,1,3,4,12,2,7440.2027329543,,6,2,1,99847
2,65,2,0,2,0,0,1,0,0,1,4,4,1,99,2,99,2,1,1,9,0,,70,2,2,2,2,2,2,2,2,2,1,3,,2,,,4,2,,2,,4,3,1,1,2,,,,4,,3,2,,1,1,3,3,3,1,3,3,3,3,1,2,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,4,98,2,4922.40009673688,,4,2,1,100017
1,62,6,2,4,0,0,4,0,2,0,5,5,1,3,2,9,0,4,,,,,0,2,2,2,2,2,2,2,1,2,4,2,,2,,,4,2,,2,,4,2,,3,3,1,3,3,4,,3,2,,2,,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,22,1,3784.58731346696,7028.42836239372,3,5,5,100132
1,42,2,2,0,0,0,1,1,0,0,5,4,3,,4,7,2,1,1,5,0,,0,2,2,2,2,2,2,2,2,2,1,2,,1,3,,3,3,1,2,,1,2,,2,2,,,,4,,3,1,1,,,3,2,3,3,3,3,3,2,2,2,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,3,5,21,1,8881.44939429876,23104.2482743116,7,2,1,100142
2,46,2,1,1,0,0,0,2,0,0,5,5,2,,4,99,,2,,8,90,,,2,2,2,2,2,2,1,1,2,4,2,,2,,,4,3,4,2,,4,3,4,2,3,4,3,3,4,,3,2,,2,,3,2,3,2,1,3,3,3,3,4,3,3,3,3,5,3,2,2,1,2,2,1,1,1,1,3,5,13,2,5340.44352267575,,5,0,0,100174
1,59,6,4,2,2,0,2,1,1,0,5,5,1,99,2,99,0,4,,,,,0,2,2,2,2,2,2,2,2,1,3,2,2,3,,1,4,3,3,2,,1,3,1,2,2,,,,4,,3,2,,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,17,1,11079.4407586804,36705.5068590872,3,1,2,100225
1,44,5,1,4,2,1,2,0,0,0,5,5,3,,5,1,1,1,1,9,10,,,2,2,2,2,2,2,2,2,2,3,2,2,2,,,3,2,,2,,4,2,,1,2,,,,2,3,,2,,1,1,1,1,1,1,1,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,5,1,8,1,7786.38443147528,35757.6932093101,3,1,0,100271
1,43,2,1,1,0,0,2,0,0,0,2,2,1,3,1,4,0,1,1,2,0,,0,2,1,2,1,2,2,2,2,2,4,2,,1,3,,6,2,,1,3,4,2,,1,2,,,,4,,3,1,1,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,20,2,8195.21480586798,,3,2,1,100285
1,52,4,2,2,2,0,1,1,0,0,4,5,2,,2,5,0,3,,,,10,,2,2,2,2,2,2,2,2,2,3,2,1,4,,,3,3,3,2,,1,2,,3,3,1,3,3,3,3,,2,,2,,3,4,3,2,4,2,3,2,3,3,2,2,2,2,1,1,1,2,1,2,2,1,2,1,2,2,3,4,2,7263.54833553026,,4,1,0,100449
2,46,2,0,2,1,0,0,1,0,0,5,5,1,4,2,5,1,1,2,4,10,,,2,2,2,2,2,2,2,2,2,1,2,2,1,3,,3,2,,2,,4,1,,1,2,,,,4,,3,1,3,,,3,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,1,2,7,2,5875.95725740986,,6,1,0,100463
1,49,2,1,1,0,0,1,1,0,0,5,4,2,,3,7,0,1,1,3,0,,90,2,2,1,2,2,2,2,2,2,1,2,,1,1,,4,3,2,2,,1,3,3,2,3,3,2,2,4,,3,2,,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,8,1,10802.6108931696,26259.3592611773,3,2,1,100514
1,64,4,3,1,0,1,1,0,2,0,3,2,2,,2,3,,4,,,,,,2,2,2,2,2,2,2,2,2,4,2,,2,,,2,2,,1,3,4,2,,2,2,,,,4,,3,1,3,,,2,2,2,3,2,2,2,2,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,98,2,10970.8463237216,,3,0,0,100541
1,50,4,1,3,2,0,0,2,0,0,5,5,2,,4,99,0,1,1,9,0,,0,2,2,2,2,2,2,2,2,2,4,3,1,2,,,6,2,,2,,4,1,,1,2,,,,4,,3,1,1,,,3,3,2,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,3,2,1,7719.19901886015,22780.7234936059,3,2,2,100547
1,62,2,1,1,0,0,0,0,2,0,2,2,1,10,4,5,0,4,,,,,0,2,2,2,2,2,2,2,2,2,4,2,,2,,,5,2,,2,,4,2,,1,2,,,,4,,3,2,,1,1,3,3,3,2,3,3,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,5,18,1,8184.73111295494,19960.6381680446,4,2,1,100569
1,44,4,3,1,2,0,2,0,0,0,3,2,1,10,1,7,2,1,1,9,0,,0,2,2,2,2,2,2,2,2,2,4,2,2,4,,,3,2,,1,3,3,2,,1,2,,,,4,,3,2,,1,1,3,2,2,3,3,3,2,3,3,4,3,2,2,2,1,3,1,1,1,1,3,1,1,1,1,5,2,19,2,6142.35063717033,,7,2,1,100631
1,43,2,1,1,0,0,2,0,0,0,3,3,1,4,3,2,1,1,1,98,0,,,2,2,2,2,2,2,2,2,2,4,2,,3,,2,4,2,,2,,4,2,,1,2,,,,4,,3,1,3,,,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98,2,6209.1103371695,,6,1,0,100709
1,36,5,3,2,2,1,2,0,0,0,5,5,1,7,3,7,1,1,1,98,0,,0,2,2,2,2,1,1,2,2,2,1,2,2,1,1,,2,3,2,1,1,2,3,2,2,3,3,2,3,2,3,,2,,1,2,2,3,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,3,12,1,8994.35751059852,30113.5188363059,5,5,1,100810
1,49,2,1,1,0,0,0,2,0,0,4,5,1,9,2,99,0,3,,,,5,50,2,2,2,2,2,2,2,2,2,1,2,,1,1,,2,3,2,1,1,3,3,2,2,3,4,2,1,4,,2,2,,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,98,2,26850.9528749212,,1,2,1,100888
2,86,2,0,2,0,0,0,1,0,1,2,3,1,5,2,7,1,4,,,,,0,2,2,2,2,2,2,2,2,2,3,2,,2,,,3,2,,1,3,4,2,,2,2,,,,4,,3,1,1,,,2,1,2,1,2,3,2,3,2,3,2,2,2,1,2,2,1,2,1,2,2,1,1,1,1,4,3,9,2,19563.2416922812,,1,1,1,100961
