nquest,NCOMP,nord,sex,anasc,staciv,ireg,PERC
910852,3,2,1,1944,1,1,1
910852,3,3,1,1976,2,1,1
910855,2,1,2,1940,4,1,1
910855,2,2,1,1970,2,1,1
910859,2,1,2,1941,3,1,1
910859,2,2,2,1918,4,1,1
910860,3,1,2,1966,1,1,1
910860,3,2,1,1958,1,1,1
910860,3,3,2,2001,2,1,0
910873,1,1,2,1970,2,1,1
910874,1,1,2,1966,3,1,1
910882,3,1,1,1946,1,1,1
910882,3,2,2,1948,1,1,1
910882,3,3,1,1981,2,1,1
910883,1,1,2,1921,4,1,1
910885,2,1,2,1957,1,1,1
910885,2,2,1,1950,1,1,1
910886,2,1,2,1941,4,1,1
910886,2,2,1,1926,2,1,1
910888,1,1,2,1927,4,1,1
910890,2,1,2,1949,1,1,1
910890,2,2,1,1943,1,1,1
910933,2,1,1,1968,2,1,0
910933,2,2,1,1930,4,1,1
910934,1,1,1,1931,4,1,1
910937,2,1,1,1949,1,1,1
910937,2,2,2,1952,1,1,1
910940,1,1,1,1930,2,1,1
910943,4,1,1,1961,1,1,1
910943,4,2,2,1966,1,1,1
910943,4,3,1,1992,2,1,1
910943,4,4,1,1999,2,1,0
910949,2,1,2,1994,1,1,0
910949,2,2,1,1994,1,1,1
910951,3,1,1,1961,1,1,1
910951,3,2,2,1964,1,1,0
910951,3,3,2,2002,2,1,0
910964,1,1,2,1948,4,1,1
910974,1,1,2,1947,4,1,1
910981,1,1,2,1952,3,1,1
910983,1,1,2,1945,2,1,1
910984,1,1,1,1947,2,1,1
910985,3,1,1,1948,1,1,1
910985,3,2,2,1952,1,1,1
910985,3,3,1,1979,1,1,1
910994,3,1,1,1958,1,1,1
910994,3,2,2,1962,1,1,1
910994,3,3,1,1994,2,1,0
910997,1,1,1,1964,2,1,1
910999,5,1,1,1963,1,1,1
910999,5,2,2,1965,1,1,1
910999,5,3,1,1993,2,1,0
910999,5,4,1,1994,2,1,0
910999,5,5,2,1998,2,1,0
911004,2,1,1,1969,1,1,1
911004,2,2,2,1974,1,1,1
911005,1,1,2,1931,4,1,1
911007,1,1,1,1952,3,1,1
911011,1,1,2,1986,2,1,1
911016,2,1,1,1944,1,2,1
911016,2,2,2,1948,1,2,1
911029,1,1,1,1947,2,2,1
911030,1,1,2,1932,4,2,1
911033,1,1,2,1950,4,2,1
911034,2,1,2,1945,1,18,1
911034,2,2,1,1942,1,18,1
911038,2,1,1,1959,1,2,1
911038,2,2,2,1958,1,2,0
911044,3,1,1,1969,1,2,1
911044,3,2,2,1968,1,2,1
911044,3,3,1,2006,2,2,0
911047,3,1,2,1970,1,2,1
911047,3,2,1,1967,1,2,1
911047,3,3,2,1994,2,2,0
911048,1,1,2,1973,2,2,1
911061,2,1,2,1959,1,2,0
911061,2,2,1,1955,1,2,1
911067,1,1,2,1961,2,2,1
911068,1,1,2,1939,4,2,1
911070,1,1,1,1959,3,2,1
911071,1,1,2,1936,4,2,1
911078,3,1,2,1960,1,2,1
911078,3,2,1,1956,1,2,1
911078,3,3,1,1982,2,2,1
911082,3,1,1,1988,2,16,1
911082,3,2,2,1958,1,16,1
911082,3,3,1,1958,1,16,1
911083,2,1,2,1969,1,2,1
911083,2,2,1,1963,1,2,1
911085,2,1,1,1962,1,2,1
911085,2,2,2,1962,1,2,0
911086,1,1,1,1972,2,2,1
911087,4,1,1,1970,1,2,1
911087,4,2,2,1973,1,2,1
911087,4,3,1,2009,2,2,1
911087,4,4,1,1993,2,2,1
911093,1,1,2,1973,2,2,1
911097,1,1,1,1951,3,2,1
911115,3,1,1,1960,1,7,1
911115,3,2,2,1958,1,7,1
911115,3,3,1,1986,2,7,1
911116,3,1,1,1949,1,7,1
911116,3,2,2,1954,1,7,0
911116,3,3,2,1984,2,7,1
911117,1,1,1,1938,4,7,1
911118,2,1,1,1935,1,7,1
911118,2,2,2,1948,1,7,1
911119,2,1,1,1935,1,7,1
911119,2,2,2,1936,1,7,1
911120,1,1,1,1936,2,7,1
911122,3,1,1,1960,1,7,1
911122,3,2,2,1963,1,7,1
911122,3,3,2,1999,2,7,0
911125,1,1,1,1970,3,7,1
911133,1,1,1,1964,2,7,1
911158,2,1,1,1941,1,7,1
911158,2,2,2,1948,1,7,1
911164,1,1,1,1952,3,7,1
911168,2,1,2,1943,1,7,1
911168,2,2,1,1935,1,7,1
911175,4,1,2,1975,1,7,1
911175,4,2,1,1977,1,7,1
911175,4,3,1,2010,2,7,0
911175,4,4,1,2010,2,7,0
911178,1,1,1,1978,3,7,1
911188,1,1,1,1932,4,7,1
911205,2,1,1,1962,1,7,1
911205,2,2,1,1970,1,7,1
911211,3,1,2,1965,1,7,1
911211,3,2,1,1964,1,7,1
911211,3,3,1,1989,2,7,1
911219,2,1,2,1975,2,7,1
911219,2,2,1,1971,2,7,1
911233,1,1,1,1955,3,7,1
911241,1,1,2,1938,4,7,1
911242,1,1,2,1926,4,7,1
911246,1,1,2,1926,4,7,1
911248,2,1,1,1962,1,7,1
911248,2,2,2,1965,1,7,1
911268,1,1,2,1958,2,7,1
911289,1,1,1,1934,4,7,1
911290,2,1,2,1940,1,7,1
911290,2,2,1,1936,1,7,1
911291,2,1,1,1941,1,7,1
911291,2,2,2,1942,1,7,0
911296,1,1,2,1940,4,7,1
911298,2,1,1,1936,1,7,1
911298,2,2,2,1932,1,7,0
911299,1,1,1,1932,4,7,1
911306,2,1,1,1930,1,7,1
911306,2,2,2,1932,1,7,1
911309,1,1,2,1931,4,7,1
911312,1,1,2,1938,4,7,1
911320,1,1,1,1955,2,7,1
911327,3,1,2,1979,3,7,1
911327,3,2,1,2012,2,7,0
911327,3,3,2,2014,2,7,0
911328,2,1,1,1953,1,7,1
911328,2,2,2,1957,1,7,1
911332,4,1,2,1963,1,7,1
911332,4,2,1,1959,1,7,1
911332,4,3,2,1998,2,7,0
911332,4,4,2,2000,2,7,0
911338,1,1,1,1947,3,7,1
911344,2,1,1,1938,1,7,1
911344,2,2,2,1942,1,7,1
911350,1,1,1,1942,4,7,1
911351,2,1,1,1948,1,7,1
911351,2,2,2,1949,1,7,1
911353,1,1,2,1957,4,7,1
911364,1,1,2,1939,4,7,1
911366,3,1,2,1968,1,7,1
911366,3,2,1,1962,1,7,1
911366,3,3,1,2005,2,7,0
911371,1,1,1,1964,2,7,1
911377,2,1,1,1954,1,7,1
911377,2,2,2,1928,4,7,1
911382,3,1,2,1952,1,7,0
911382,3,2,1,1951,1,7,0
911382,3,3,1,1990,2,7,1
911383,1,1,2,1934,4,7,1
911384,1,1,2,1937,4,7,1
911385,2,1,2,1956,1,7,1
911385,2,2,1,1955,1,7,1
911386,2,1,2,1948,1,7,0
911386,2,2,1,1938,1,7,1
911394,2,1,2,1956,1,7,1
911394,2,2,2,1930,4,7,1
911418,1,1,1,1989,2,7,1
911419,1,1,2,1966,2,7,1
911422,1,1,2,1925,4,7,1
911423,1,1,1,1939,4,7,1
911425,2,1,1,1948,1,7,1
911425,2,2,2,1957,1,7,1
911426,3,1,1,1945,1,7,1
911426,3,2,2,1953,1,7,1
911426,3,3,1,1973,3,7,0
911428,2,1,2,1935,4,7,1
911428,2,2,1,1956,3,7,1
911432,1,1,1,1938,4,7,1
911433,2,1,1,1944,1,7,1
911433,2,2,2,1955,1,7,0
911445,4,1,1,1966,1,7,1
911445,4,2,2,1971,1,7,0
911445,4,3,1,2004,2,7,0
911445,4,4,2,2006,2,7,0
911448,2,1,1,1969,2,7,1
911448,2,2,2,1968,2,7,1
911460,5,1,2,1966,1,7,1
911460,5,2,1,1963,1,7,1
911460,5,3,2,1996,2,7,0
911460,5,4,1,2002,2,7,1
911460,5,5,1,2008,2,7,0
911461,1,1,2,1923,4,7,1
911466,1,1,1,1948,2,7,1
911467,1,1,1,1945,2,7,1
911470,1,1,2,1929,4,7,1
911479,1,1,2,1922,2,7,1
911482,1,1,1,1935,2,7,1
911485,1,1,2,1927,4,7,1
911509,2,1,1,1934,1,7,1
911509,2,2,2,1936,1,7,0
911512,1,1,2,1937,4,7,1
911513,1,1,1,1925,4,7,1
911516,2,1,2,1944,1,7,0
911516,2,2,1,1942,1,7,1
911522,1,1,2,1934,4,7,1
911528,1,1,2,1944,4,7,1
911531,2,1,1,1934,1,7,1
911531,2,2,2,1940,1,7,1
911534,2,1,1,1936,1,7,1
911534,2,2,2,1944,1,7,0
911547,2,1,1,1966,3,7,1
911547,2,2,2,1967,3,7,1
911563,3,1,1,1946,1,7,1
911563,3,2,2,1947,1,7,1
911563,3,3,2,1982,2,7,1
911566,1,1,2,1948,4,7,1
911568,2,1,1,1949,1,7,1
911568,2,2,2,1949,1,7,1
911570,3,1,1,1943,1,7,1
911570,3,2,2,1953,1,7,0
911570,3,3,1,1988,2,7,1
911578,2,1,2,1955,4,7,1
911578,2,2,1,1986,2,7,1
911579,2,1,2,1957,3,7,1
911579,2,2,1,1990,2,7,1
911580,1,1,1,1947,3,7,1
911605,2,1,1,1933,1,7,1
911605,2,2,2,1937,1,7,0
911606,1,1,1,1923,4,7,1
911607,3,1,1,1949,1,7,1
911607,3,2,2,1949,1,7,1
911607,3,3,1,1973,3,7,1
911608,2,1,1,1958,1,7,1
911608,2,2,2,1962,1,7,1
911609,2,1,1,1950,1,7,1
911609,2,2,2,1958,1,7,1
911621,1,1,1,1962,2,7,1
911631,1,1,1,1969,2,7,1
911638,2,1,1,1942,1,7,1
911638,2,2,2,1947,1,7,1
911652,3,1,2,1969,1,7,1
911652,3,2,1,1964,1,7,1
911652,3,3,1,2007,2,7,0
911679,2,1,2,1943,1,7,0
911679,2,2,1,1945,1,7,1
911681,4,1,1,1970,3,7,1
911681,4,2,2,1982,3,7,1
911681,4,3,1,2003,2,7,0
911681,4,4,2,2016,2,7,0
911689,1,1,1,1962,3,7,1
911703,4,1,2,1977,1,7,0
911703,4,2,1,1974,1,7,1
911703,4,3,1,2002,2,7,0
911703,4,4,1,2000,2,7,0
911706,5,1,2,1982,1,7,1
911706,5,2,1,1978,1,7,1
911706,5,3,1,2001,2,7,0
911706,5,4,1,2004,2,7,0
911706,5,5,1,2010,2,7,0
911727,3,1,2,1987,1,7,1
911727,3,2,1,1985,1,7,1
911727,3,3,1,2016,2,7,0
911729,1,1,2,1965,2,7,1
911743,1,1,2,1960,3,7,1
911748,1,1,1,1969,1,7,1
911751,1,1,1,1963,3,7,1
911758,1,1,1,1978,2,7,1
911765,1,1,2,1960,3,7,1
911795,1,1,2,1985,2,7,1
911808,1,1,2,1955,2,7,1
911811,1,1,2,1932,4,7,1
911816,2,1,1,1933,1,7,1
911816,2,2,2,1939,1,7,0
911821,1,1,1,1951,2,7,1
911823,1,1,2,1940,4,3,1
911824,3,1,2,1965,2,7,1
911824,3,2,1,1958,2,7,1
911824,3,3,1,1993,2,7,1
911849,1,1,1,1988,2,7,1
911850,2,1,1,1947,1,7,1
911850,2,2,2,1954,1,7,0
911851,1,1,1,1989,2,7,1
911854,2,1,1,1978,1,7,1
911854,2,2,2,1988,1,7,1
911858,3,1,1,1954,1,7,1
911858,3,2,2,1955,1,7,1
911858,3,3,2,1991,2,7,0
911864,2,1,1,1946,1,7,1
911864,2,2,2,1950,1,7,1
911867,1,1,2,1936,4,7,1
911871,5,1,1,1963,1,7,1
911871,5,2,2,1962,1,7,1
911871,5,3,2,1990,2,7,1
911871,5,4,1,1994,2,7,0
911871,5,5,2,1998,2,7,0
911883,1,1,2,1942,1,7,1
911886,2,1,1,1976,1,7,1
911886,2,2,2,1978,1,7,1
911888,1,1,1,1981,2,7,1
911889,3,1,2,1969,3,7,1
911889,3,2,2,1997,2,7,0
911889,3,3,2,2002,2,7,0
911898,1,1,2,1987,2,7,1
911900,1,1,2,1993,2,7,1
911901,3,1,1,1991,1,3,1
911901,3,2,2,1989,1,3,1
911901,3,3,2,2015,2,3,0
911911,5,1,1,1955,1,3,1
911911,5,2,2,1955,1,3,0
911911,5,3,2,1985,2,3,1
911911,5,4,2,1988,2,3,0
911911,5,5,2,1992,2,3,1
911913,3,1,2,1938,4,3,1
911913,3,2,2,1966,1,3,0
911913,3,3,1,1963,1,3,1
911914,1,1,2,1928,2,3,1
911917,3,1,2,1962,1,3,1
911917,3,2,1,1959,1,3,0
911917,3,3,2,1990,2,3,1
911918,1,1,1,1945,2,3,1
911919,2,1,1,1955,1,3,1
911919,2,2,2,1954,1,3,1
911922,3,1,1,1950,1,3,1
911922,3,2,2,1953,1,3,0
911922,3,3,2,1989,2,3,0
911923,4,1,1,1969,1,3,0
911923,4,2,2,1969,1,3,1
911923,4,3,1,1996,2,3,0
911923,4,4,1,1999,2,3,0
911926,4,1,1,1953,1,3,0
911926,4,2,2,1958,1,3,1
911926,4,3,1,1991,2,3,1
911926,4,4,2,1993,1,3,0
911932,4,1,1,1975,1,3,1
911932,4,2,2,1972,1,3,1
911932,4,3,2,2001,2,3,0
911932,4,4,2,2004,2,3,1
911937,3,1,1,1985,1,3,1
911937,3,2,2,1982,1,3,1
911937,3,3,2,2015,2,3,0
911938,2,1,1,1976,1,3,1
911938,2,2,2,1973,1,3,1
911940,1,1,2,1925,4,3,1
911947,2,1,1,1936,1,3,1
911947,2,2,2,1943,1,3,1
911950,4,1,1,1939,1,3,1
911950,4,2,2,1942,1,3,1
911950,4,3,1,1928,4,3,1
911950,4,4,2,1930,2,3,1
911952,2,1,1,1949,1,3,1
911952,2,2,2,1952,1,3,1
911956,3,1,1,1946,1,3,1
911956,3,2,2,1955,1,3,0
911956,3,3,1,1993,2,3,1
911960,2,1,1,1929,1,3,1
911960,2,2,2,1936,1,3,1
911962,2,1,1,1925,4,3,1
911962,2,2,1,1975,2,3,1
911963,2,1,2,1989,2,3,0
911963,2,2,1,1954,4,3,1
911966,2,1,2,1957,1,3,1
911966,2,2,1,1952,1,3,1
911972,2,1,2,1981,3,3,1
911972,2,2,1,2004,2,3,1
911976,2,1,2,1976,2,3,1
911976,2,2,1,1974,2,3,1
911977,3,1,2,1973,1,3,1
911977,3,2,1,1969,1,3,1
911977,3,3,2,2000,2,3,0
911983,1,1,2,1959,3,3,1
911992,1,1,1,1943,4,3,1
911993,2,1,1,1935,1,3,1
911993,2,2,2,1936,1,3,0
911994,1,1,2,1934,4,3,1
911997,2,1,1,1947,1,3,1
911997,2,2,2,1950,1,3,1
911999,1,1,2,1939,4,3,1
912001,3,1,1,1953,1,3,1
912001,3,2,2,1968,1,3,0
912001,3,3,1,1988,2,3,1
912017,1,1,1,1968,2,3,1
912020,4,1,2,1965,3,3,1
912020,4,2,2,1993,2,3,1
912020,4,3,2,1996,2,3,0
912020,4,4,2,1941,4,3,1
912022,1,1,1,1974,2,3,1
912030,1,1,1,1975,2,3,1
912033,1,1,1,1993,2,3,1
912042,2,1,1,1947,1,3,1
912042,2,2,2,1951,1,3,1
912051,4,1,1,1961,1,3,1
912051,4,2,2,1961,1,3,1
912051,4,3,2,1998,2,3,0
912051,4,4,1,2000,2,3,0
912054,4,1,1,1968,1,3,1
912054,4,2,2,1970,1,3,1
912054,4,3,2,1998,2,3,0
912054,4,4,1,2003,2,3,0
912087,6,1,1,1950,1,3,1
912087,6,2,2,1961,1,3,1
912087,6,3,1,1994,2,3,1
912087,6,4,2,1985,1,3,1
912087,6,5,1,2010,2,3,0
912087,6,6,1,2014,2,3,0
912095,3,1,1,1956,1,3,1
912095,3,2,2,1965,1,3,1
912095,3,3,1,2000,2,3,0
912096,4,1,2,1967,1,3,1
912096,4,2,1,1961,1,3,1
912096,4,3,1,1997,2,3,0
912096,4,4,1,1999,2,3,0
912104,1,1,2,1966,1,3,1
912134,1,1,2,1946,3,3,1
912142,2,1,2,1943,2,3,1
912142,2,2,2,1923,2,3,1
912146,3,1,1,1958,1,3,1
912146,3,2,2,1958,1,3,1
912146,3,3,1,1990,2,3,1
912147,2,1,1,1947,1,3,1
912147,2,2,2,1954,1,3,1
912148,1,1,2,1963,3,3,1
912150,5,1,1,1968,1,3,1
912150,5,2,2,1968,1,3,1
912150,5,3,1,1995,2,3,0
912150,5,4,1,1997,2,3,0
912150,5,5,2,2005,2,3,0
912151,3,1,2,1966,2,3,1
912151,3,2,2,2001,2,3,0
912151,3,3,1,2005,2,3,0
912154,1,1,1,1979,3,3,1
912165,1,1,2,1945,3,3,1
912173,2,1,1,1940,1,3,1
912173,2,2,2,1946,1,3,1
912185,3,1,1,1954,1,3,1
912185,3,2,2,1961,1,3,1
912185,3,3,2,1993,2,3,0
912192,1,1,1,1957,2,3,1
912205,3,1,1,1992,2,3,0
912205,3,2,1,1960,1,3,1
912205,3,3,2,1965,1,3,1
912209,1,1,2,1989,2,3,1
912210,2,1,1,1976,1,3,1
912210,2,2,2,1987,1,3,1
912214,1,1,1,1988,2,3,1
912216,1,1,2,1931,4,3,1
912220,2,1,1,1953,2,3,1
912220,2,2,1,1956,2,3,1
912222,3,1,1,1935,1,3,1
912222,3,2,2,1939,1,3,1
912222,3,3,1,1970,2,3,1
912223,2,1,1,1945,1,3,1
912223,2,2,2,1947,1,3,1
912227,1,1,2,1953,4,3,1
912229,2,1,2,1954,1,3,1
912229,2,2,1,1952,1,3,1
912241,3,1,1,1970,1,3,1
912241,3,2,2,1980,1,3,0
912241,3,3,2,2007,2,3,0
912258,1,1,2,1959,2,3,1
912261,1,1,2,1927,4,3,1
912262,2,1,2,1955,1,3,0
912262,2,2,1,1942,1,3,1
912266,1,1,1,1934,4,3,1
912267,1,1,1,1927,4,3,1
912270,1,1,2,1923,4,3,1
912271,1,1,2,1930,4,3,1
912273,1,1,1,1949,3,3,1
912274,2,1,1,1947,1,3,1
912274,2,2,2,1946,1,3,1
912281,1,1,1,1959,2,3,1
912290,1,1,1,1966,3,3,1
912292,1,1,2,1949,4,3,1
912310,3,1,2,1969,2,3,1
912310,3,2,1,1940,1,3,1
912310,3,3,2,1940,1,3,1
912313,2,1,1,1942,1,3,1
912313,2,2,2,1943,1,3,1
912315,2,1,2,1958,2,3,0
912315,2,2,2,1937,4,3,1
912335,4,1,1,1972,1,3,1
912335,4,2,2,1974,1,3,1
912335,4,3,2,2003,2,3,0
912335,4,4,1,2008,2,3,0
912336,4,1,2,1978,3,3,1
912336,4,2,1,2002,2,3,0
912336,4,3,1,2006,2,3,0
912336,4,4,1,2014,2,3,0
912338,4,1,1,1969,1,3,1
912338,4,2,2,1983,1,3,1
912338,4,3,1,2007,2,3,0
912338,4,4,2,1940,4,3,1
912342,4,1,2,1987,1,3,0
912342,4,2,1,1980,1,3,1
912342,4,3,2,2009,2,3,0
912342,4,4,2,2012,2,3,0
912351,1,1,2,1927,4,3,1
912360,1,1,1,1946,4,3,1
912362,2,1,1,1941,1,3,1
912362,2,2,2,1940,1,3,1
912364,2,1,2,1956,1,3,1
912364,2,2,1,1948,1,3,1
912367,2,1,1,1950,1,3,1
912367,2,2,2,1949,1,3,1
912368,2,1,2,1964,3,3,1
912368,2,2,1,1992,2,3,1
912372,2,1,1,1948,1,3,1
912372,2,2,2,1953,1,3,1
912376,5,1,1,1967,1,3,1
912376,5,2,2,1968,1,3,1
912376,5,3,2,1993,2,3,1
912376,5,4,1,1995,2,3,1
912376,5,5,1,1999,2,3,0
912377,1,1,2,1965,3,3,1
912382,5,1,1,1981,1,3,1
912382,5,2,2,1980,1,3,1
912382,5,3,1,2009,2,3,0
912382,5,4,2,2011,2,3,0
912382,5,5,2,2013,2,3,0
912385,1,1,2,1962,3,3,1
912398,1,1,1,1950,3,3,1
912400,5,1,1,1962,1,3,1
912400,5,2,2,1964,1,3,1
912400,5,3,1,1991,2,3,1
912400,5,4,2,1996,1,3,0
912400,5,5,1,1997,2,3,0
912409,1,1,2,1939,4,3,1
912411,1,1,1,1969,2,3,1
912441,3,1,1,1953,1,3,1
912441,3,2,2,1952,1,3,0
912441,3,3,1,1984,2,3,1
912444,3,1,1,1948,1,3,1
912444,3,2,2,1955,1,3,1
912444,3,3,2,1988,2,3,1
912445,1,1,2,1933,4,3,1
912446,1,1,2,1937,4,3,1
912449,1,1,2,1953,3,3,1
912451,3,1,1,1952,1,3,1
912451,3,2,2,1954,1,3,1
912451,3,3,1,1987,2,3,1
912452,1,1,2,1956,4,3,1
912453,1,1,1,1931,4,3,1
912456,2,1,1,1938,1,3,1
912456,2,2,2,1941,1,3,0
912459,1,1,2,1947,4,3,1
912467,1,1,2,1972,2,3,1
912473,3,1,2,1969,3,3,1
912473,3,2,2,1999,2,3,0
912473,3,3,1,2004,2,3,0
912476,2,1,1,1957,1,3,1
912476,2,2,2,1966,1,3,1
912482,1,1,2,1984,2,3,1
912488,1,1,2,1933,4,3,1
912493,2,1,1,1935,1,3,1
912493,2,2,2,1941,1,3,1
912494,1,1,2,1949,4,3,1
912495,2,1,1,1941,1,3,1
912495,2,2,2,1940,1,3,1
912497,2,1,1,1939,1,3,1
912497,2,2,2,1943,1,3,1
912500,2,1,1,1946,1,3,1
912500,2,2,2,1949,1,3,1
912501,1,1,1,1958,2,3,1
912502,1,1,1,1955,3,3,1
912504,3,1,1,1955,1,3,1
912504,3,2,2,1957,1,3,1
912504,3,3,1,1997,2,3,0
912515,3,1,2,1978,1,3,1
912515,3,2,1,1981,1,3,1
912515,3,3,1,2010,2,3,0
912535,1,1,2,1933,4,3,1
912536,2,1,2,1945,4,3,1
912536,2,2,1,1970,2,3,1
912538,1,1,2,1940,4,3,1
912540,2,1,1,1948,1,3,1
912540,2,2,2,1950,1,3,1
912541,2,1,2,1960,3,3,1
912541,2,2,2,2001,2,3,1
912543,1,1,1,1934,4,3,1
912552,2,1,1,1943,1,3,1
912552,2,2,2,1943,1,3,1
912555,3,1,2,1965,3,3,1
912555,3,2,2,1991,2,3,1
912555,3,3,1,1993,2,3,0
912560,2,1,2,1978,2,3,1
912560,2,2,2,1954,4,3,1
912561,1,1,1,1969,3,3,1
912562,1,1,2,1972,2,3,1
912563,1,1,2,1982,2,3,1
912565,1,1,1,1987,2,3,1
912566,1,1,2,1970,2,3,1
912568,3,1,1,1989,2,3,1
912568,3,2,2,1953,1,3,0
912568,3,3,1,1949,1,3,1
912571,2,1,2,1988,2,3,1
912571,2,2,1,1989,2,3,1
912591,2,1,1,1950,1,3,1
912591,2,2,2,1951,1,3,1
912593,1,1,2,1925,2,3,1
912594,3,1,2,1964,3,3,1
912594,3,2,2,1992,2,3,1
912594,3,3,2,1998,2,3,0
912597,2,1,1,1947,1,3,1
912597,2,2,2,1948,1,3,1
912615,5,1,2,1974,3,3,1
912615,5,2,1,2003,2,3,0
912615,5,3,2,2001,2,3,0
912615,5,4,1,1946,1,3,1
912615,5,5,2,1946,1,3,1
912630,2,1,2,1939,1,3,1
912630,2,2,1,1931,1,3,1
912631,3,1,2,1960,4,3,1
912631,3,2,1,1980,2,3,1
912631,3,3,2,1984,2,3,1
912634,2,1,1,1955,1,3,1
912634,2,2,2,1958,1,3,1
912635,2,1,2,1941,4,3,1
912635,2,2,1,1967,2,3,1
912637,1,1,2,1950,4,3,1
912638,1,1,2,1956,4,3,1
912639,1,1,1,1938,4,3,1
912640,4,1,1,1964,1,3,1
912640,4,2,2,1965,1,3,1
912640,4,3,1,1989,2,3,0
912640,4,4,2,1992,2,3,1
912642,2,1,1,1959,1,3,1
912642,2,2,2,1959,1,3,1
912646,1,1,2,1953,2,3,1
912647,2,1,1,1925,1,3,1
912647,2,2,2,1927,1,3,1
912649,5,1,1,1966,1,3,1
912649,5,2,2,1973,1,3,1
912649,5,3,1,1997,2,3,0
912649,5,4,1,2005,2,3,0
912649,5,5,1,2007,2,3,0
912651,2,1,2,1956,4,3,1
912651,2,2,2,1993,2,3,0
912652,2,1,1,1957,4,3,1
912652,2,2,1,1988,2,3,1
912653,1,1,1,1943,2,3,1
912656,3,1,1,1975,1,3,1
912656,3,2,2,1974,1,3,1
912656,3,3,2,2006,2,3,0
912661,1,1,1,1973,2,3,1
912662,1,1,1,1983,2,3,1
912663,2,1,2,1978,3,3,1
912663,2,2,1,1998,2,3,0
912664,4,1,1,1957,3,3,1
912664,4,2,2,1973,2,3,1
912664,4,3,1,2012,2,3,0
912664,4,4,1,2012,2,3,0
912666,2,1,1,1945,1,3,1
912666,2,2,2,1946,1,3,0
912667,2,1,2,1956,1,3,1
912667,2,2,1,1951,1,3,1
912673,2,1,2,1940,1,3,0
912673,2,2,1,1934,1,3,1
912680,4,1,1,1955,1,3,1
912680,4,2,2,1965,1,3,1
912680,4,3,2,1995,2,3,0
912680,4,4,2,1989,2,3,0
912681,4,1,1,1954,1,3,1
912681,4,2,2,1967,1,3,1
912681,4,3,1,1990,2,3,1
912681,4,4,1,1987,2,3,1
912682,4,1,1,1966,1,3,1
912682,4,2,2,1964,1,3,1
912682,4,3,1,1992,2,3,0
912682,4,4,2,1995,2,3,0
912686,1,1,2,1929,4,3,1
912689,2,1,1,1955,4,3,1
912689,2,2,1,1985,2,3,1
912694,2,1,2,1974,3,3,1
912694,2,2,2,2009,2,3,0
912696,2,1,2,1950,1,3,1
912696,2,2,1,1944,1,3,1
912699,1,1,1,1954,2,3,1
912700,1,1,1,1950,2,3,1
912701,1,1,1,1968,2,3,1
912716,2,1,1,1957,1,3,1
912716,2,2,2,1950,1,3,1
912717,1,1,1,1937,4,3,1
912721,2,1,2,1957,1,3,1
912721,2,2,1,1950,1,3,1
912731,2,1,1,1948,1,3,1
912731,2,2,2,1952,1,3,0
912737,1,1,2,1994,2,3,1
912740,4,1,2,1980,1,3,0
912740,4,2,1,1969,1,3,1
912740,4,3,2,2012,2,3,0
912740,4,4,1,2012,2,3,0
912751,5,1,1,1972,1,3,1
912751,5,2,2,1987,1,3,0
912751,5,3,1,2003,2,3,0
912751,5,4,1,2015,2,3,0
912751,5,5,1,2016,2,3,0
912759,2,1,2,1964,3,3,1
912759,2,2,2,1993,2,3,0
912761,1,1,1,1934,4,3,1
912768,2,1,2,1962,1,3,1
912768,2,2,1,1958,1,3,1
912773,3,1,1,1936,1,3,1
912773,3,2,2,1941,1,3,0
912773,3,3,1,1966,3,3,1
912778,3,1,2,1959,1,3,1
912778,3,2,1,1954,1,3,1
912778,3,3,2,1994,2,3,0
912779,2,1,2,1975,2,3,1
912779,2,2,1,1965,3,3,1
912793,2,1,1,1941,1,3,1
912793,2,2,2,1942,1,3,1
912798,3,1,1,1949,1,3,1
912798,3,2,2,1955,1,3,1
912798,3,3,2,1986,2,3,1
912799,2,1,1,1935,1,3,1
912799,2,2,2,1938,1,3,1
912810,2,1,2,1962,2,3,1
912810,2,2,2,1996,2,3,0
912813,1,1,2,1945,1,3,1
912815,1,1,2,1937,4,3,1
912821,1,1,2,1951,3,3,1
912840,2,1,1,1939,1,3,1
912840,2,2,2,1945,1,3,1
912841,1,1,1,1943,2,3,1
912848,3,1,2,1961,3,3,1
912848,3,2,1,1988,2,3,1
912848,3,3,1,1991,2,3,1
912849,2,1,1,1949,1,3,1
912849,2,2,2,1948,1,3,1
912854,3,1,1,1940,1,3,1
912854,3,2,2,1941,1,3,0
912854,3,3,1,1969,3,3,0
912861,2,1,1,1947,1,3,1
912861,2,2,2,1947,1,3,1
912870,2,1,2,1945,1,3,1
912870,2,2,1,1943,1,3,1
912883,5,1,2,1947,2,3,1
912883,5,2,2,1972,2,3,1
912883,5,3,2,1992,2,3,1
912883,5,4,1,2016,2,3,0
912883,5,5,1,1999,2,3,0
912888,4,1,1,1955,1,3,1
912888,4,2,2,1963,1,3,1
912888,4,3,2,1992,2,3,0
912888,4,4,2,1997,2,3,0
912891,2,1,1,1945,1,3,1
912891,2,2,2,1938,1,3,1
912892,1,1,1,1957,3,3,1
912896,4,1,1,1973,1,3,1
912896,4,2,2,1970,1,3,0
912896,4,3,2,2005,2,3,0
912896,4,4,2,2008,2,3,0
912897,2,1,1,1948,1,3,1
912897,2,2,2,1948,1,3,1
912898,1,1,2,1936,3,3,1
